[Fri, 05 Jun 15 23:05:01 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:05:01 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:06:04 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blog'
[Fri, 05 Jun 15 23:06:04 +0800][INFO] DESCRIBE `cwp_blog`
[Fri, 05 Jun 15 23:06:04 +0800][INFO] SELECT `cwp_blog`.`id`, `cwp_blog`.`category_id`, `cwp_blog`.`user_id`, `cwp_blog`.`title`, `cwp_blog`.`guide`, `cwp_blog`.`cover`, `cwp_blog`.`content`, `cwp_blog`.`keywords`, `cwp_blog`.`description`, `cwp_blog`.`ctime`, `cwp_blog`.`updatetime`, `cwp_blog`.`hits` FROM `cwp_blog`
[Fri, 05 Jun 15 23:06:04 +0800][INFO] SELECT `cwp_blog`.`id`, `cwp_blog`.`category_id`, `cwp_blog`.`user_id`, `cwp_blog`.`title`, `cwp_blog`.`guide`, `cwp_blog`.`cover`, `cwp_blog`.`content`, `cwp_blog`.`keywords`, `cwp_blog`.`description`, `cwp_blog`.`ctime`, `cwp_blog`.`updatetime`, `cwp_blog`.`hits` FROM `cwp_blog` ORDER BY `cwp_blog`.`ctime` DESC LIMIT 5 OFFSET 0
[Fri, 05 Jun 15 23:06:04 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_user'
[Fri, 05 Jun 15 23:06:04 +0800][INFO] DESCRIBE `cwp_user`
[Fri, 05 Jun 15 23:06:04 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:06:04 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blogcat'
[Fri, 05 Jun 15 23:06:05 +0800][INFO] DESCRIBE `cwp_blogcat`
[Fri, 05 Jun 15 23:06:05 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:06:05 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:06:05 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:06:05 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:06:05 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:06:05 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:06:05 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:06:05 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:06:05 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:06:05 +0800][INFO] SELECT `cwp_blogcat`.`id` AS `id`, `cwp_blogcat`.`name` AS `name`, sum(1) AS `num` FROM `cwp_blogcat` LEFT JOIN `cwp_blog` ON `cwp_blogcat`.`id` = `cwp_blog`.`category_id`  GROUP BY `cwp_blogcat`.`name`
[Fri, 05 Jun 15 23:07:13 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blog'
[Fri, 05 Jun 15 23:07:13 +0800][INFO] DESCRIBE `cwp_blog`
[Fri, 05 Jun 15 23:07:13 +0800][INFO] SELECT `cwp_blog`.`id`, `cwp_blog`.`category_id`, `cwp_blog`.`user_id`, `cwp_blog`.`title`, `cwp_blog`.`guide`, `cwp_blog`.`cover`, `cwp_blog`.`content`, `cwp_blog`.`keywords`, `cwp_blog`.`description`, `cwp_blog`.`ctime`, `cwp_blog`.`updatetime`, `cwp_blog`.`hits` FROM `cwp_blog`
[Fri, 05 Jun 15 23:07:13 +0800][INFO] SELECT `cwp_blog`.`id`, `cwp_blog`.`category_id`, `cwp_blog`.`user_id`, `cwp_blog`.`title`, `cwp_blog`.`guide`, `cwp_blog`.`cover`, `cwp_blog`.`content`, `cwp_blog`.`keywords`, `cwp_blog`.`description`, `cwp_blog`.`ctime`, `cwp_blog`.`updatetime`, `cwp_blog`.`hits` FROM `cwp_blog` ORDER BY `cwp_blog`.`ctime` DESC LIMIT 5 OFFSET 0
[Fri, 05 Jun 15 23:07:13 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_user'
[Fri, 05 Jun 15 23:07:13 +0800][INFO] DESCRIBE `cwp_user`
[Fri, 05 Jun 15 23:07:13 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:14 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blogcat'
[Fri, 05 Jun 15 23:07:14 +0800][INFO] DESCRIBE `cwp_blogcat`
[Fri, 05 Jun 15 23:07:14 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:14 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:14 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:14 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:14 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:14 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:14 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:14 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:14 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:14 +0800][INFO] SELECT `cwp_blogcat`.`id` AS `id`, `cwp_blogcat`.`name` AS `name`, sum(1) AS `num` FROM `cwp_blogcat` LEFT JOIN `cwp_blog` ON `cwp_blogcat`.`id` = `cwp_blog`.`category_id`  GROUP BY `cwp_blogcat`.`name`
[Fri, 05 Jun 15 23:07:24 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blog'
[Fri, 05 Jun 15 23:07:24 +0800][INFO] DESCRIBE `cwp_blog`
[Fri, 05 Jun 15 23:07:24 +0800][INFO] SELECT `cwp_blog`.`id`, `cwp_blog`.`category_id`, `cwp_blog`.`user_id`, `cwp_blog`.`title`, `cwp_blog`.`guide`, `cwp_blog`.`cover`, `cwp_blog`.`content`, `cwp_blog`.`keywords`, `cwp_blog`.`description`, `cwp_blog`.`ctime`, `cwp_blog`.`updatetime`, `cwp_blog`.`hits` FROM `cwp_blog`
[Fri, 05 Jun 15 23:07:24 +0800][INFO] SELECT `cwp_blog`.`id`, `cwp_blog`.`category_id`, `cwp_blog`.`user_id`, `cwp_blog`.`title`, `cwp_blog`.`guide`, `cwp_blog`.`cover`, `cwp_blog`.`content`, `cwp_blog`.`keywords`, `cwp_blog`.`description`, `cwp_blog`.`ctime`, `cwp_blog`.`updatetime`, `cwp_blog`.`hits` FROM `cwp_blog` ORDER BY `cwp_blog`.`ctime` DESC LIMIT 5 OFFSET 0
[Fri, 05 Jun 15 23:07:24 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_user'
[Fri, 05 Jun 15 23:07:24 +0800][INFO] DESCRIBE `cwp_user`
[Fri, 05 Jun 15 23:07:24 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:24 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blogcat'
[Fri, 05 Jun 15 23:07:24 +0800][INFO] DESCRIBE `cwp_blogcat`
[Fri, 05 Jun 15 23:07:24 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:25 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:25 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:25 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:25 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:25 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:25 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:25 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:25 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:25 +0800][INFO] SELECT `cwp_blogcat`.`id` AS `id`, `cwp_blogcat`.`name` AS `name`, sum(1) AS `num` FROM `cwp_blogcat` LEFT JOIN `cwp_blog` ON `cwp_blogcat`.`id` = `cwp_blog`.`category_id`  GROUP BY `cwp_blogcat`.`name`
[Fri, 05 Jun 15 23:07:52 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blog'
[Fri, 05 Jun 15 23:07:52 +0800][INFO] DESCRIBE `cwp_blog`
[Fri, 05 Jun 15 23:07:52 +0800][INFO] SELECT `cwp_blog`.`id`, `cwp_blog`.`category_id`, `cwp_blog`.`user_id`, `cwp_blog`.`title`, `cwp_blog`.`guide`, `cwp_blog`.`cover`, `cwp_blog`.`content`, `cwp_blog`.`keywords`, `cwp_blog`.`description`, `cwp_blog`.`ctime`, `cwp_blog`.`updatetime`, `cwp_blog`.`hits` FROM `cwp_blog`
[Fri, 05 Jun 15 23:07:52 +0800][INFO] SELECT `cwp_blog`.`id`, `cwp_blog`.`category_id`, `cwp_blog`.`user_id`, `cwp_blog`.`title`, `cwp_blog`.`guide`, `cwp_blog`.`cover`, `cwp_blog`.`content`, `cwp_blog`.`keywords`, `cwp_blog`.`description`, `cwp_blog`.`ctime`, `cwp_blog`.`updatetime`, `cwp_blog`.`hits` FROM `cwp_blog` ORDER BY `cwp_blog`.`ctime` DESC LIMIT 5 OFFSET 0
[Fri, 05 Jun 15 23:07:52 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_user'
[Fri, 05 Jun 15 23:07:52 +0800][INFO] DESCRIBE `cwp_user`
[Fri, 05 Jun 15 23:07:52 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:53 +0800][INFO] SELECT IF(COUNT(*)>0, 1 , 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME`='cwp_blogcat'
[Fri, 05 Jun 15 23:07:53 +0800][INFO] DESCRIBE `cwp_blogcat`
[Fri, 05 Jun 15 23:07:53 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:53 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:53 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:53 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:53 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:53 +0800][INFO] SELECT `cwp_user`.`id`, `cwp_user`.`username`, `cwp_user`.`username_canonical`, `cwp_user`.`email`, `cwp_user`.`email_canonical`, `cwp_user`.`enabled`, `cwp_user`.`salt`, `cwp_user`.`password`, `cwp_user`.`last_login`, `cwp_user`.`locked`, `cwp_user`.`expired`, `cwp_user`.`expires_at`, `cwp_user`.`confirmation_token`, `cwp_user`.`password_requested_at`, `cwp_user`.`roles`, `cwp_user`.`credentials_expired`, `cwp_user`.`credentials_expire_at` FROM `cwp_user` WHERE `cwp_user`.`id` = :0 LIMIT 1
[Fri, 05 Jun 15 23:07:53 +0800][INFO] SELECT `cwp_blogcat`.`id`, `cwp_blogcat`.`pid`, `cwp_blogcat`.`name`, `cwp_blogcat`.`rank`, `cwp_blogcat`.`depth`, `cwp_blogcat`.`ctime` FROM `cwp_blogcat` WHERE `cwp_blogcat`.`id` = :0 LIMIT 1
